timestamp,src_ip,dst_ip,proto,src_port,dst_port,flags,packet_len,label
1745350966.538766,192.168.100.5,192.168.100.4,TCP,56454,22,A,66,ssh_brute_force
1745350966.538766,192.168.100.5,192.168.100.4,TCP,56454,22,PA,89,ssh_brute_force
1745350966.538865,192.168.100.4,192.168.100.5,TCP,22,56454,A,66,ssh_brute_force
1745350966.539028,192.168.100.4,192.168.100.5,TCP,22,56454,PA,92,ssh_brute_force
1745350966.539111,192.168.100.4,192.168.100.5,TCP,22,56454,RA,66,ssh_brute_force
1745350966.539328,192.168.100.5,192.168.100.4,TCP,56454,22,A,66,ssh_brute_force
1745350966.539343,192.168.100.4,192.168.100.5,TCP,22,56454,R,54,ssh_brute_force
1745350966.550018,192.168.100.4,192.168.100.5,TCP,22,46718,PA,118,ssh_brute_force
1745350966.552517,192.168.100.5,192.168.100.4,TCP,46718,22,PA,142,ssh_brute_force
1745350966.552536,192.168.100.4,192.168.100.5,TCP,22,46718,A,66,ssh_brute_force
1745350966.563825,192.168.100.5,192.168.100.4,TCP,56464,22,S,74,ssh_brute_force
1745350966.563871,192.168.100.4,192.168.100.5,TCP,22,56464,SA,74,ssh_brute_force
1745350966.564482,192.168.100.5,192.168.100.4,TCP,56464,22,A,66,ssh_brute_force
1745350966.564782,192.168.100.4,192.168.100.5,TCP,22,56464,PA,92,ssh_brute_force
1745350966.565006,192.168.100.4,192.168.100.5,TCP,22,56464,FA,66,ssh_brute_force
1745350966.565142,192.168.100.5,192.168.100.4,TCP,56464,22,PA,89,ssh_brute_force
1745350966.565175,192.168.100.4,192.168.100.5,TCP,22,56464,R,54,ssh_brute_force
1745350966.565648,192.168.100.5,192.168.100.4,TCP,56464,22,A,66,ssh_brute_force
1745350966.565649,192.168.100.5,192.168.100.4,TCP,56464,22,FA,66,ssh_brute_force
1745350966.565666,192.168.100.4,192.168.100.5,TCP,22,56464,R,54,ssh_brute_force
1745350966.565746,192.168.100.4,192.168.100.5,TCP,22,56464,R,54,ssh_brute_force
1745350966.686368,192.168.100.4,192.168.100.5,TCP,22,46716,PA,118,ssh_brute_force
1745350966.691199,192.168.100.5,192.168.100.4,TCP,46716,22,PA,142,ssh_brute_force
1745350966.691243,192.168.100.4,192.168.100.5,TCP,22,46716,A,66,ssh_brute_force
1745350966.702454,192.168.100.5,192.168.100.4,TCP,56476,22,S,74,ssh_brute_force
1745350966.702493,192.168.100.4,192.168.100.5,TCP,22,56476,SA,74,ssh_brute_force
1745350966.703171,192.168.100.5,192.168.100.4,TCP,56476,22,A,66,ssh_brute_force
1745350966.703512,192.168.100.4,192.168.100.5,TCP,22,56476,PA,92,ssh_brute_force
1745350966.703600,192.168.100.4,192.168.100.5,TCP,22,56476,FA,66,ssh_brute_force
1745350966.703638,192.168.100.5,192.168.100.4,TCP,56476,22,PA,89,ssh_brute_force
1745350966.703698,192.168.100.4,192.168.100.5,TCP,22,56476,R,54,ssh_brute_force
1745350966.704521,192.168.100.5,192.168.100.4,TCP,56476,22,A,66,ssh_brute_force
1745350966.704550,192.168.100.4,192.168.100.5,TCP,22,56476,R,54,ssh_brute_force
1745350966.926468,192.168.100.5,192.168.100.4,TCP,56482,22,S,74,ssh_brute_force
1745350966.926518,192.168.100.4,192.168.100.5,TCP,22,56482,SA,74,ssh_brute_force
1745350966.927076,192.168.100.5,192.168.100.4,TCP,56482,22,A,66,ssh_brute_force
1745350966.927441,192.168.100.4,192.168.100.5,TCP,22,56482,PA,92,ssh_brute_force
1745350966.927517,192.168.100.4,192.168.100.5,TCP,22,56482,FA,66,ssh_brute_force
1745350966.927595,192.168.100.5,192.168.100.4,TCP,56482,22,PA,89,ssh_brute_force
1745350966.927619,192.168.100.4,192.168.100.5,TCP,22,56482,R,54,ssh_brute_force
1745350966.928345,192.168.100.5,192.168.100.4,TCP,56482,22,A,66,ssh_brute_force
1745350966.928362,192.168.100.4,192.168.100.5,TCP,22,56482,R,54,ssh_brute_force
1745350967.154082,192.168.100.5,192.168.100.4,TCP,56494,22,S,74,ssh_brute_force
1745350967.154140,192.168.100.4,192.168.100.5,TCP,22,56494,SA,74,ssh_brute_force
1745350967.154806,192.168.100.5,192.168.100.4,TCP,56494,22,A,66,ssh_brute_force
1745350967.155360,192.168.100.4,192.168.100.5,TCP,22,56494,PA,92,ssh_brute_force
1745350967.155463,192.168.100.4,192.168.100.5,TCP,22,56494,FA,66,ssh_brute_force
1745350967.155536,192.168.100.5,192.168.100.4,TCP,56494,22,PA,89,ssh_brute_force
1745350967.155566,192.168.100.4,192.168.100.5,TCP,22,56494,R,54,ssh_brute_force
1745350967.156334,192.168.100.5,192.168.100.4,TCP,56494,22,A,66,ssh_brute_force
1745350967.156334,192.168.100.5,192.168.100.4,TCP,56494,22,FA,66,ssh_brute_force
1745350967.156354,192.168.100.4,192.168.100.5,TCP,22,56494,R,54,ssh_brute_force
1745350967.156441,192.168.100.4,192.168.100.5,TCP,22,56494,R,54,ssh_brute_force
1745350967.383811,192.168.100.5,192.168.100.4,TCP,56496,22,S,74,ssh_brute_force
1745350967.383865,192.168.100.4,192.168.100.5,TCP,22,56496,SA,74,ssh_brute_force
1745350967.385303,192.168.100.5,192.168.100.4,TCP,56496,22,A,66,ssh_brute_force
1745350967.385304,192.168.100.5,192.168.100.4,TCP,56496,22,PA,89,ssh_brute_force
1745350967.385412,192.168.100.4,192.168.100.5,TCP,22,56496,A,66,ssh_brute_force
1745350967.385717,192.168.100.4,192.168.100.5,TCP,22,56496,PA,92,ssh_brute_force
1745350967.385804,192.168.100.4,192.168.100.5,TCP,22,56496,RA,66,ssh_brute_force
1745350967.386703,192.168.100.5,192.168.100.4,TCP,56496,22,A,66,ssh_brute_force
1745350967.386719,192.168.100.4,192.168.100.5,TCP,22,56496,R,54,ssh_brute_force
1745350967.610260,192.168.100.5,192.168.100.4,TCP,56510,22,S,74,ssh_brute_force
1745350967.610325,192.168.100.4,192.168.100.5,TCP,22,56510,SA,74,ssh_brute_force
1745350967.612484,192.168.100.5,192.168.100.4,TCP,56510,22,A,66,ssh_brute_force
1745350967.612485,192.168.100.5,192.168.100.4,TCP,56510,22,PA,89,ssh_brute_force
1745350967.612594,192.168.100.4,192.168.100.5,TCP,22,56510,A,66,ssh_brute_force
1745350967.612903,192.168.100.4,192.168.100.5,TCP,22,56510,PA,92,ssh_brute_force
1745350967.612994,192.168.100.4,192.168.100.5,TCP,22,56510,RA,66,ssh_brute_force
1745350967.613518,192.168.100.5,192.168.100.4,TCP,56510,22,A,66,ssh_brute_force
1745350967.613541,192.168.100.4,192.168.100.5,TCP,22,56510,R,54,ssh_brute_force
1745350967.624036,192.168.100.4,192.168.100.5,TCP,22,46748,FA,66,ssh_brute_force
1745350967.625527,192.168.100.5,192.168.100.4,TCP,46748,22,FA,66,ssh_brute_force
1745350967.625553,192.168.100.4,192.168.100.5,TCP,22,46748,A,66,ssh_brute_force
1745350967.626168,192.168.100.5,192.168.100.4,TCP,56512,22,S,74,ssh_brute_force
1745350967.626197,192.168.100.4,192.168.100.5,TCP,22,56512,SA,74,ssh_brute_force
1745350967.626887,192.168.100.5,192.168.100.4,TCP,56512,22,A,66,ssh_brute_force
1745350967.627254,192.168.100.5,192.168.100.4,TCP,56512,22,PA,89,ssh_brute_force
1745350967.627266,192.168.100.4,192.168.100.5,TCP,22,56512,A,66,ssh_brute_force
1745350967.627445,192.168.100.4,192.168.100.5,TCP,22,56512,PA,92,ssh_brute_force
1745350967.627521,192.168.100.4,192.168.100.5,TCP,22,56512,RA,66,ssh_brute_force
1745350967.627899,192.168.100.5,192.168.100.4,TCP,56512,22,A,66,ssh_brute_force
1745350967.627914,192.168.100.4,192.168.100.5,TCP,22,56512,R,54,ssh_brute_force
1745350967.632402,192.168.100.5,192.168.100.4,TCP,56514,22,S,74,ssh_brute_force
1745350967.632441,192.168.100.4,192.168.100.5,TCP,22,56514,SA,74,ssh_brute_force
1745350967.633385,192.168.100.5,192.168.100.4,TCP,56514,22,A,66,ssh_brute_force
1745350967.633385,192.168.100.5,192.168.100.4,TCP,56514,22,PA,89,ssh_brute_force
1745350967.633471,192.168.100.4,192.168.100.5,TCP,22,56514,A,66,ssh_brute_force
1745350967.633683,192.168.100.4,192.168.100.5,TCP,22,56514,PA,92,ssh_brute_force
1745350967.633761,192.168.100.4,192.168.100.5,TCP,22,56514,RA,66,ssh_brute_force
1745350967.634276,192.168.100.5,192.168.100.4,TCP,56514,22,A,66,ssh_brute_force
1745350967.634289,192.168.100.4,192.168.100.5,TCP,22,56514,R,54,ssh_brute_force
1745350968.367555,192.168.100.4,192.168.100.5,TCP,22,46716,PA,118,ssh_brute_force
1745350968.369584,192.168.100.5,192.168.100.4,TCP,46716,22,PA,142,ssh_brute_force
1745350968.369613,192.168.100.4,192.168.100.5,TCP,22,46716,A,66,ssh_brute_force
1745350968.849492,192.168.100.4,192.168.100.5,TCP,22,46718,FA,66,ssh_brute_force
1745350968.850311,192.168.100.5,192.168.100.4,TCP,46718,22,FA,66,ssh_brute_force
1745350968.850340,192.168.100.4,192.168.100.5,TCP,22,46718,A,66,ssh_brute_force
1745350968.851350,192.168.100.5,192.168.100.4,TCP,56524,22,S,74,ssh_brute_force
1745350968.851381,192.168.100.4,192.168.100.5,TCP,22,56524,SA,74,ssh_brute_force
1745350968.852063,192.168.100.5,192.168.100.4,TCP,56524,22,A,66,ssh_brute_force
1745350968.852504,192.168.100.5,192.168.100.4,TCP,56524,22,PA,89,ssh_brute_force
1745350968.852516,192.168.100.4,192.168.100.5,TCP,22,56524,A,66,ssh_brute_force
1745350968.852903,192.168.100.4,192.168.100.5,TCP,22,56524,PA,92,ssh_brute_force
1745350968.853229,192.168.100.4,192.168.100.5,TCP,22,56524,RA,66,ssh_brute_force
1745350968.853466,192.168.100.5,192.168.100.4,TCP,56524,22,A,66,ssh_brute_force
1745350968.853480,192.168.100.4,192.168.100.5,TCP,22,56524,R,54,ssh_brute_force
1745350969.072043,192.168.100.5,192.168.100.4,TCP,56526,22,S,74,ssh_brute_force
1745350969.072092,192.168.100.4,192.168.100.5,TCP,22,56526,SA,74,ssh_brute_force
1745350969.073063,192.168.100.5,192.168.100.4,TCP,56526,22,A,66,ssh_brute_force
1745350969.073472,192.168.100.5,192.168.100.4,TCP,56526,22,PA,89,ssh_brute_force
1745350969.073487,192.168.100.4,192.168.100.5,TCP,22,56526,A,66,ssh_brute_force
1745350969.074500,192.168.100.4,192.168.100.5,TCP,22,56526,PA,92,ssh_brute_force
1745350969.075029,192.168.100.5,192.168.100.4,TCP,56526,22,A,66,ssh_brute_force
1745350969.075111,192.168.100.4,192.168.100.5,TCP,22,56526,RA,66,ssh_brute_force
1745350969.414597,192.168.100.4,192.168.100.5,TCP,22,46716,FA,66,ssh_brute_force
1745350969.415635,192.168.100.5,192.168.100.4,TCP,46716,22,FA,66,ssh_brute_force
1745350969.415656,192.168.100.4,192.168.100.5,TCP,22,46716,A,66,ssh_brute_force
1745350969.415999,192.168.100.5,192.168.100.4,TCP,56530,22,S,74,ssh_brute_force
1745350969.416026,192.168.100.4,192.168.100.5,TCP,22,56530,SA,74,ssh_brute_force
1745350969.416735,192.168.100.5,192.168.100.4,TCP,56530,22,A,66,ssh_brute_force
1745350969.416735,192.168.100.5,192.168.100.4,TCP,56530,22,PA,89,ssh_brute_force
1745350969.416818,192.168.100.4,192.168.100.5,TCP,22,56530,A,66,ssh_brute_force
1745350969.416887,192.168.100.4,192.168.100.5,TCP,22,56530,PA,92,ssh_brute_force
1745350969.416965,192.168.100.4,192.168.100.5,TCP,22,56530,RA,66,ssh_brute_force
1745350969.417246,192.168.100.5,192.168.100.4,TCP,56530,22,A,66,ssh_brute_force
1745350969.417260,192.168.100.4,192.168.100.5,TCP,22,56530,R,54,ssh_brute_force
