timestamp,src_ip,dst_ip,proto,src_port,dst_port,packet_len,label
1745265917.874089,192.168.100.5,192.168.100.4,TCP,59742,30951,74,nmap_tcp_connect
1745265917.874089,192.168.100.5,192.168.100.4,TCP,48522,8600,74,nmap_tcp_connect
1745265917.874089,192.168.100.5,192.168.100.4,TCP,41032,19842,74,nmap_tcp_connect
1745265917.874120,192.168.100.4,192.168.100.5,TCP,6565,46260,54,nmap_tcp_connect
1745265917.874266,192.168.100.4,192.168.100.5,TCP,19780,33780,54,nmap_tcp_connect
1745265917.874414,192.168.100.4,192.168.100.5,TCP,2021,49570,54,nmap_tcp_connect
1745265917.874599,192.168.100.4,192.168.100.5,TCP,30951,59742,54,nmap_tcp_connect
1745265917.874751,192.168.100.4,192.168.100.5,TCP,8600,48522,54,nmap_tcp_connect
1745265917.874902,192.168.100.4,192.168.100.5,TCP,19842,41032,54,nmap_tcp_connect
1745265917.875687,192.168.100.5,192.168.100.4,TCP,42812,9290,74,nmap_tcp_connect
1745265917.875687,192.168.100.5,192.168.100.4,TCP,55420,9594,74,nmap_tcp_connect
1745265917.875687,192.168.100.5,192.168.100.4,TCP,59664,5221,74,nmap_tcp_connect
1745265917.875687,192.168.100.5,192.168.100.4,TCP,55584,5009,74,nmap_tcp_connect
1745265917.875687,192.168.100.5,192.168.100.4,TCP,46706,5998,74,nmap_tcp_connect
1745265917.875688,192.168.100.5,192.168.100.4,TCP,41874,41511,74,nmap_tcp_connect
1745265917.875688,192.168.100.5,192.168.100.4,TCP,51594,3031,74,nmap_tcp_connect
1745265917.875688,192.168.100.5,192.168.100.4,TCP,36444,1718,74,nmap_tcp_connect
1745265917.875719,192.168.100.4,192.168.100.5,TCP,9290,42812,54,nmap_tcp_connect
1745265917.875879,192.168.100.4,192.168.100.5,TCP,9594,55420,54,nmap_tcp_connect
1745265917.876026,192.168.100.4,192.168.100.5,TCP,5221,59664,54,nmap_tcp_connect
1745265917.876149,192.168.100.4,192.168.100.5,TCP,5009,55584,54,nmap_tcp_connect
1745265917.876302,192.168.100.4,192.168.100.5,TCP,5998,46706,54,nmap_tcp_connect
1745265917.876460,192.168.100.4,192.168.100.5,TCP,41511,41874,54,nmap_tcp_connect
1745265917.876614,192.168.100.4,192.168.100.5,TCP,3031,51594,54,nmap_tcp_connect
1745265917.876758,192.168.100.4,192.168.100.5,TCP,1718,36444,54,nmap_tcp_connect
1745265917.876991,192.168.100.5,192.168.100.4,TCP,58342,1521,74,nmap_tcp_connect
1745265917.876991,192.168.100.5,192.168.100.4,TCP,42358,6881,74,nmap_tcp_connect
1745265917.876991,192.168.100.5,192.168.100.4,TCP,44290,8200,74,nmap_tcp_connect
1745265917.876992,192.168.100.5,192.168.100.4,TCP,54592,163,74,nmap_tcp_connect
1745265917.876992,192.168.100.5,192.168.100.4,TCP,55726,464,74,nmap_tcp_connect
1745265917.877019,192.168.100.4,192.168.100.5,TCP,1521,58342,54,nmap_tcp_connect
1745265917.877166,192.168.100.4,192.168.100.5,TCP,6881,42358,54,nmap_tcp_connect
1745265917.877317,192.168.100.4,192.168.100.5,TCP,8200,44290,54,nmap_tcp_connect
1745265917.877474,192.168.100.4,192.168.100.5,TCP,163,54592,54,nmap_tcp_connect
1745265917.877619,192.168.100.4,192.168.100.5,TCP,464,55726,54,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,57206,8654,74,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,33648,8383,74,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,51492,3998,74,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,54374,5862,74,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,37224,9900,74,nmap_tcp_connect
1745265917.878384,192.168.100.5,192.168.100.4,TCP,57634,7920,74,nmap_tcp_connect
1745265917.878385,192.168.100.5,192.168.100.4,TCP,33988,5901,74,nmap_tcp_connect
1745265917.878385,192.168.100.5,192.168.100.4,TCP,45378,6839,74,nmap_tcp_connect
1745265917.878410,192.168.100.4,192.168.100.5,TCP,8654,57206,54,nmap_tcp_connect
1745265917.878525,192.168.100.4,192.168.100.5,TCP,8383,33648,54,nmap_tcp_connect
1745265917.878667,192.168.100.4,192.168.100.5,TCP,3998,51492,54,nmap_tcp_connect
1745265917.878786,192.168.100.4,192.168.100.5,TCP,5862,54374,54,nmap_tcp_connect
1745265917.878941,192.168.100.4,192.168.100.5,TCP,9900,37224,54,nmap_tcp_connect
1745265917.879087,192.168.100.4,192.168.100.5,TCP,7920,57634,54,nmap_tcp_connect
1745265917.879234,192.168.100.4,192.168.100.5,TCP,5901,33988,54,nmap_tcp_connect
1745265917.879385,192.168.100.4,192.168.100.5,TCP,6839,45378,54,nmap_tcp_connect
1745265917.879623,192.168.100.5,192.168.100.4,TCP,39328,306,74,nmap_tcp_connect
1745265917.879623,192.168.100.5,192.168.100.4,TCP,34568,5102,74,nmap_tcp_connect
1745265917.879623,192.168.100.5,192.168.100.4,TCP,44674,8089,74,nmap_tcp_connect
